ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;true;true;false;false;22;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1215.1
ClusterART;Not needed;true;true;false;false;23;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1123.77
ClusterART;Not needed;true;true;false;false;24;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1159.06
ClusterART;Not needed;true;true;false;false;25;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1237.29
ClusterART;Not needed;true;true;false;false;26;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1257.83
ClusterART;Not needed;true;true;false;false;27;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1178.92
ClusterART;Not needed;true;true;false;false;28;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1243.44
ClusterART;Not needed;true;true;false;false;29;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1105.1
ClusterART;Not needed;true;true;false;false;3;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1849.36
ClusterART;Not needed;true;true;false;false;30;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1037.12
ClusterART;Not needed;true;true;false;false;4;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1724.01
ClusterART;Not needed;true;true;false;false;5;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1171.97
ClusterART;Not needed;true;true;false;false;6;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1784.99
ClusterART;Not needed;true;true;false;false;7;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1792.94
ClusterART;Not needed;true;true;false;false;8;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1787.89
ClusterART;Not needed;true;true;false;false;9;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1133.69
FuzzyCMeans1020;CosineDistance;false;false;false;false;10;3.5499;0.12100000000000001;3.8723;0.108;0.0897;0.029;28.39
FuzzyCMeans1020;CosineDistance;false;false;false;true;10;6.6119;0.1076;6.6229000000000005;0.0917;0.0048000000000000004;0.0134;9.56
FuzzyCMeans1020;CosineDistance;false;false;true;false;10;82.30290000000001;2.0158;81.2847;1.9282000000000001;-0.0349;0.019200000000000002;9.83
FuzzyCMeans1020;CosineDistance;false;true;false;false;10;48.7977;5.042800000000001;70.6096;5.1534;-0.0497;0.07010000000000001;38.37
FuzzyCMeans1020;CosineDistance;false;true;false;true;10;8.427800000000001;0.7553000000000001;11.1099;0.9431;-0.1645;0.0538;4.94
FuzzyCMeans1020;CosineDistance;false;true;true;false;10;64904.6854;6357.8327;81473.5139;7126.4052;-0.1953;0.0579;4.86
FuzzyCMeans1020;CosineDistance;true;false;false;false;10;3.6046;0.11620000000000001;3.9238000000000004;0.0971;0.0859;0.0258;25.39
FuzzyCMeans1020;CosineDistance;true;false;false;true;10;6.1597;0.1111;6.0989;0.1264;-0.0137;0.014400000000000001;10.23
FuzzyCMeans1020;CosineDistance;true;false;true;false;10;78.60900000000001;1.6993;76.8247;1.6922000000000001;-0.047900000000000005;0.0223;10.01
FuzzyCMeans1020;CosineDistance;true;true;false;false;10;35.6978;4.0963;60.3532;4.4899000000000004;0.031100000000000003;0.0721;40.28
FuzzyCMeans1020;CosineDistance;true;true;false;true;10;5.1527;0.658;7.7643;0.8149000000000001;-0.12510000000000002;0.07980000000000001;4.65
FuzzyCMeans1020;CosineDistance;true;true;true;false;10;32496.7786;4103.7447;45537.396700000005;6461.9358;-0.1782;0.0738;4.85
