ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1020;EuclideanDistance;true;true;true;false;10;4803.951;1435.2563;21505.0013;5606.997600000001;0.6063000000000001;0.0439;228.93
FuzzyCMeans1120;CosineDistance;false;false;false;false;11;3.5158;0.21880000000000002;3.8302;0.3372;0.048400000000000006;0.0332;149.71
FuzzyCMeans1120;CosineDistance;false;false;false;true;11;6.2193000000000005;0.169;6.2012;0.2823;-0.024800000000000003;0.0182;27.15
FuzzyCMeans1120;CosineDistance;false;false;true;false;11;69.8785;3.0725000000000002;68.9842;4.061100000000001;-0.08900000000000001;0.0246;24.4
FuzzyCMeans1120;CosineDistance;false;true;false;false;11;49.0189;5.1412;72.3889;5.311100000000001;-0.0519;0.057600000000000005;144.23
FuzzyCMeans1120;CosineDistance;false;true;false;true;11;1.5177;0.1663;2.2577000000000003;0.2811;-0.13970000000000002;0.0502;14.01
FuzzyCMeans1120;CosineDistance;false;true;true;false;11;10830.3277;1656.4098000000001;14443.451500000001;1910.9555;-0.22060000000000002;0.0524;11.95
FuzzyCMeans1120;CosineDistance;true;false;false;false;11;3.5944000000000003;0.2003;3.9050000000000002;0.275;0.0427;0.0308;127.08
FuzzyCMeans1120;CosineDistance;true;false;false;true;11;6.1218;0.17170000000000002;6.040900000000001;0.2846;-0.0247;0.0142;27.31
FuzzyCMeans1120;CosineDistance;true;false;true;false;11;71.8223;4.7818000000000005;70.2933;6.4009;-0.0796;0.021;26.35
FuzzyCMeans1120;CosineDistance;true;true;false;false;11;35.610600000000005;4.6538;62.974000000000004;4.6166;0.0361;0.0805;166.71
FuzzyCMeans1120;CosineDistance;true;true;false;true;11;0.9816;0.1797;2.0142;0.8758;-0.0489;0.0922;35.2
FuzzyCMeans1120;CosineDistance;true;true;true;false;11;4646.9413;1227.5459;7086.2747;1952.4823000000001;-0.1433;0.0775;15.58
FuzzyCMeans1120;EuclideanDistance;false;false;false;false;11;1.1729;0.2577;0.42300000000000004;0.2705;0.0286;0.0219;278.68
FuzzyCMeans1120;EuclideanDistance;false;false;false;true;11;1.6621000000000001;0.332;2.1214;0.8320000000000001;0.0402;0.0453;79.42
FuzzyCMeans1120;EuclideanDistance;false;false;true;false;11;13.7513;0.0;1.5071;0.0;0.030000000000000002;0.0;172.33
FuzzyCMeans1120;EuclideanDistance;false;true;false;false;11;19.9019;1.3434000000000001;52.726600000000005;7.7719000000000005;0.33390000000000003;0.041;3055.12
FuzzyCMeans1120;EuclideanDistance;false;true;false;true;11;0.44060000000000005;0.008;2.6819;0.156;0.5007;0.0459;202.7
FuzzyCMeans1120;EuclideanDistance;false;true;true;false;11;11438.4028;1572.8100000000002;57353.4858;10591.254;0.6057;0.0575;254.52
FuzzyCMeans1120;EuclideanDistance;true;false;false;false;11;1.0347;0.30360000000000004;0.3733;0.2629;0.048;0.028;258.6
FuzzyCMeans1120;EuclideanDistance;true;false;false;true;11;1.4548;0.2785;1.3739000000000001;0.5427000000000001;0.0154;0.0345;66.79
FuzzyCMeans1120;EuclideanDistance;true;false;true;false;11;13.5731;0.0;1.4561000000000002;0.0;0.027;0.0;150.99
FuzzyCMeans1120;EuclideanDistance;true;true;false;false;11;13.6545;0.9205000000000001;28.5193;7.205;0.3251;0.0529;3092.01
FuzzyCMeans1120;EuclideanDistance;true;true;false;true;11;0.3431;0.0106;1.8412000000000002;0.18760000000000002;0.5477000000000001;0.0358;192.77
FuzzyCMeans1120;EuclideanDistance;true;true;true;false;11;5150.7743;1554.4855;23424.709300000002;5787.854200000001;0.6044;0.0546;258.7
FuzzyCMeans1220;CosineDistance;false;false;false;false;12;3.4702;0.2099;3.8585000000000003;0.322;0.051300000000000005;0.0302;151.77
FuzzyCMeans1220;CosineDistance;false;false;false;true;12;6.1757;0.1615;6.2358;0.29710000000000003;-0.0239;0.0179;27.9
FuzzyCMeans1220;CosineDistance;false;false;true;false;12;69.5048;3.2715;69.5445;4.4458;-0.0903;0.0239;30.27
FuzzyCMeans1220;CosineDistance;false;true;false;false;12;47.922000000000004;4.8528;72.9036;5.4478;-0.0618;0.060200000000000004;284.13
FuzzyCMeans1220;CosineDistance;false;true;false;true;12;1.4594;0.1837;2.2595;0.26890000000000003;-0.149;0.0522;13.59
FuzzyCMeans1220;CosineDistance;false;true;true;false;12;10567.7732;1676.5185000000001;14565.035300000001;1868.2231000000002;-0.2363;0.054;14.53
FuzzyCMeans1220;CosineDistance;true;false;false;false;12;3.5493;0.19440000000000002;3.9294000000000002;0.234;0.049;0.029900000000000003;144.21
FuzzyCMeans1220;CosineDistance;true;false;false;true;12;6.0734;0.1705;6.0669;0.2962;-0.0251;0.0146;27.67
FuzzyCMeans1220;CosineDistance;true;false;true;false;12;71.3828;4.6122000000000005;70.5851;6.3726;-0.0815;0.022600000000000002;26.9
FuzzyCMeans1220;CosineDistance;true;true;false;false;12;34.5175;4.2971;63.93;4.9618;0.028200000000000003;0.0801;182.35
FuzzyCMeans1220;CosineDistance;true;true;false;true;12;0.9397000000000001;0.1748;2.1354;0.9308000000000001;-0.042100000000000005;0.0845;48.7
